AnimalID,SampleID,ADDMI_keep,ADG_keep,FCR,Gender,Management_Group,heterosis,mathet,perANS,perHHS,perARS,perSHS,perDSS,perBMS,perBRS,perBNS,perSGS,perBVS,perCHS,perCAS,perGVS,perLMS,perMAS,perSAS,perSMS,perTAS,perBVSo,perCHSo,perLMSo,perHH,perAN,perSM,perCH,perM2,perM3,perRS,perBV,perBR,perXB,perRO
20181534,Sample29,10.0730158730159,1.1005699875,9.15254457910236,Heifer,201801_FEH_HGD1,1,1,0,0.25,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.0625,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0.125,0
20181539,Sample158,11.3936507936508,1.8590170018,6.12885776871263,Steer,201801_FES_MD01,1,1,0.25,0.0625,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0.0625,0,0.0625,0,0,0,0,0,0,0,0
20181540,Sample139,9.8,1.7426856743,5.62350408023894,Steer,201801_FES_MD01,0.96875,1,0,0,0.1875,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0.0625,0,0,0.125,0,0,0,0,0,0,0
20181542,Sample94,5.62222222222222,0.9968018669,5.64026052610338,Steer,201801_FES_ME01,0.7421875,1,0,0,0,0,0,0,0.5,0,0,0,0.21875,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.03125,0,0,0,0,0,0
20181556,Sample170,10.2285714285714,1.6547281926,6.18142089698716,Steer,201801_FES_MD01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0
20181557,Sample140,9.68095238095238,1.5565430498,6.21952112548142,Steer,201801_FES_ME01,0.9375,0.734375,0,0,0.5,0,0,0,0,0,0.375,0,0,0,0,0.03125,0,0,0.03125,0,0,0,0,0,0.03125,0,0.03125,0,0,0,0,0,0,0
20181734,Sample122,10.1079365079365,1.5038794459,6.7212412108521,Steer,201801_FES_MD01,0.875,1,0.5,0.125,0,0,0,0,0,0,0,0,0.1875,0,0,0,0,0,0,0,0,0,0,0.125,0.0625,0,0,0,0,0,0,0,0,0
20181735,Sample133,7.96825396825397,1.0062873031,7.91846815885157,Steer,201801_FES_ME01,0.25,0.5,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0.0625,0.125,0,0,0,0,0,0,0,0
20181737,Sample202,9.46984126984127,1.6247152523,5.82861597220526,Steer,201801_FES_MD01,0.9375,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.21875,0,0,0.25,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0
20181738,Sample57,13.7285714285714,1.1666776465,11.7672361939536,Heifer,201801_FEH_HGD2,1,1,0.5,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.125,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0
20181753,Sample88,6.96666666666667,1.0450768415,6.66617648580501,Heifer,201801_FEH_HGD1,1,0.99609375,0,0,0,0,0,0,0,0,0,0,0,0,0.21875,0.21875,0,0,0.5,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0
20181762,Sample101,9.66349206349206,1.5708428682,6.15178784531471,Steer,201801_FES_ME01,1,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0
20181763,Sample50,11.8777777777778,1.2089252686,9.82507197614694,Heifer,201801_FEH_HGD2,0.5,1,0.5,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0
20181771,Sample119,10,1.4780273574,6.76577463193307,Steer,201801_FES_MD01,1,0,0,0.0625,0.46875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0.0625,0.03125,0,0,0,0,0,0,0,0,0
20181777,Sample98,9.58888888888889,1.2602957799,7.6084432256448,Steer,201801_FES_ME01,0.125,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9375,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0
20181780,Sample134,10.5365079365079,1.4846354036,7.09703399970027,Steer,201801_FES_MD01,1,1,0,0.0625,0,0,0.25,0,0,0,0,0,0,0,0.0625,0.125,0,0,0,0.375,0,0,0,0.0625,0.0625,0,0,0,0,0,0,0,0,0
20181782,Sample87,16.6444444444444,0.9726531548,17.1124150086851,Heifer,201801_FEH_HGD2,0.875,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0.0625,0,0.375,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
20181812,Sample44,7.76666666666667,1.3785523108,5.63392959833314,Heifer,201801_FEH_HGD1,0.921875,0.25,0.53125,0,0,0,0,0,0,0,0,0,0,0,0,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0
20181813,Sample175,9.04285714285714,1.3824918794,6.54098391289049,Steer,201801_FES_MD01,0.5625,0.90625,0.5,0,0.1875,0,0,0,0,0,0,0,0,0,0.21875,0,0,0,0,0,0,0,0,0.0625,0.03125,0,0,0,0,0,0,0,0,0
20181817,Sample142,8.06666666666667,1.2352164966,6.53056908555755,Steer,201801_FES_MD01,1,1,0.0625,0,0,0,0,0,0,0,0.5,0,0,0,0.125,0,0,0,0.25,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0
20181818,Sample355,11.4095238095238,1.1241359121,10.1495946234914,Heifer,201801_FEH_HGD1,0.5,1,0.125,0.125,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.125,0,0,0,0,0,0,0,0,0
20181819,Sample93,9.8,1.8219757958,5.37877617397051,Steer,201801_FES_ME01,1,1,0,0,0.1875,0,0,0,0,0,0.5,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0.0625,0,0,0,0,0
20181826,Sample74,10.1079365079365,0.9428182812,10.7209806062217,Heifer,201801_FEH_HGD1,0.0625,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9375,0,0,0,0,0,0,0.03125,0,0,0.03125,0,0,0,0,0
20181828,Sample190,9.03650793650794,1.3956574043,6.47473220051467,Steer,201801_FES_MD01,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0,0,0
20181831,Sample191,9.47142857142857,1.2786181048,7.40755080494506,Steer,201801_FES_ME01,1,1,0,0,0,0.21875,0,0,0,0,0,0,0.5,0,0,0,0,0,0.125,0,0,0,0,0.03125,0,0.125,0,0,0,0,0,0,0,0
20181832,Sample82,9.77142857142857,1.357530737,7.19794278324953,Heifer,201801_FEH_HGD1,1,0.96875,0,0,0,0,0,0,0.5,0,0,0,0,0,0.1875,0,0,0.21875,0,0,0,0,0,0,0.0625,0,0,0.03125,0,0,0,0,0,0
20181837,Sample137,10.7111111111111,1.7629962037,6.07551569800984,Steer,201801_FES_ME01,1,1,0,0,0,0,0,0,0,0.5,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.125,0,0,0,0,0,0,0
20181839,Sample135,12.3888888888889,1.9391627146,6.38878253774821,Steer,201801_FES_MD01,1,1,0.0625,0,0,0,0,0.125,0,0,0,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0
20181841,Sample2,10.8380952380952,0.8182935243,13.2447525444694,Heifer,201801_FEH_HGD1,1,0.96875,0,0,0.1875,0,0,0,0.5,0,0,0,0,0,0,0,0,0.21875,0,0,0,0,0,0.0625,0,0,0,0.03125,0,0,0,0,0,0
20181843,Sample126,10.4650793650794,1.5774910898,6.6340022030845,Steer,201801_FES_MD01,1,1,0.5,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.125,0,0,0,0,0,0,0
20181844,Sample78,9.94285714285714,0.9919314925,10.0237337135025,Heifer,201801_FEH_HGD2,1,0.125,0,0,0,0,0,0,0,0,0.5,0,0,0,0.46875,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0
20181849,Sample8,10.2126984126984,1.1780519456,8.66914099233284,Heifer,201801_FEH_HGD1,0.875,0.5,0,0,0,0.375,0,0,0,0,0,0,0.5,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0
20181852,Sample39,10.4888888888889,1.0729875636,9.77540583387325,Heifer,201801_FEH_HGD1,0.5234375,0.578125,0,0,0,0,0,0,0,0.875,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
20181853,Sample144,9.92380952380952,1.4387242959,6.89764505408706,Steer,201801_FES_ME01,1,0.5,0,0,0,0.375,0,0,0,0,0,0,0.5,0,0.0625,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
20181866,Sample124,9.91587301587302,1.4292395889,6.9378661862457,Steer,201801_FES_ME01,0.5,0.5,0,0,0,0,0,0,0.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4375,0,0,0,0,0,0,0,0,0
20181870,Sample354,12.2603174603175,1.2020032833,10.1999034700286,Heifer,201801_FEH_HGD1,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8125,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0.125,0
20181877,Sample353,8.28095238095238,1.5296630722,5.41357932439495,Heifer,201801_FEH_HGD1,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0.125,0.25,0,0,0,0,0,0,0
20181878,Sample357,13.6190476190476,1.1643449895,11.6967460176008,Heifer,201801_FEH_HGD1,0.5,0.75,0.5,0,0.0625,0,0,0,0,0,0,0,0,0.25,0,0.0625,0,0,0,0,0,0,0,0.0625,0.0625,0,0,0,0,0,0,0,0,0
20181879,Sample24,11.4920634920635,1.157278004,9.93025310456302,Heifer,201801_FEH_HGD1,1,0,0.5,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0
20181886,Sample366,11.9126984126984,1.1410265531,10.4403340836665,Heifer,201801_FEH_HGD2,1,1,0,0.125,0,0,0,0,0,0,0,0.5,0.125,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0.125,0,0,0,0,0,0,0
20181890,Sample106,10.5253968253968,1.6189181189,6.50150041717272,Steer,201801_FES_MD01,0.9375,0.5,0.5,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0
20181900,Sample146,9.03333333333333,1.3414332885,6.73409062588157,Steer,201801_FES_ME01,0.6171875,1,0,0,0,0,0.625,0,0,0,0,0.125,0,0,0,0.0625,0,0,0,0,0,0,0,0,0.125,0,0,0,0.0625,0,0,0,0,0
20181902,Sample121,8.65873015873016,1.5115753566,5.72828216663066,Steer,201801_FES_ME01,0.859375,0.5,0,0,0,0,0,0,0,0,0,0,0,0.4375,0,0,0,0,0,0.375,0,0,0,0,0.1875,0,0,0,0,0,0,0,0,0
20181911,Sample200,10.3666666666667,1.4003080886,7.40313274704501,Steer,201801_FES_ME01,1,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0
20181926,Sample70,8.82539682539683,1.087846646,8.11272145559093,Heifer,201801_FEH_HGD2,0.875,1,0.0625,0,0,0,0,0.25,0,0,0,0,0,0.5,0,0,0,0,0.125,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
20181927,Sample163,10.1301587301587,1.7368453771,5.83250464533175,Steer,201801_FES_ME01,0.75,1,0.0625,0,0,0,0,0.25,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
20181935,Sample25,12.2031746031746,1.0307113975,11.8395650157488,Heifer,201801_FEH_HGD1,1,1,0,0,0,0.1875,0,0,0,0,0,0,0,0.5,0.03125,0,0,0,0,0,0,0,0,0.03125,0,0.25,0,0,0,0,0,0,0,0
20181948,Sample17,11.4507936507937,1.0535257415,10.8690212300747,Heifer,201801_FEH_HGD2,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0
20181951,Sample210,9.8984126984127,1.3783637049,7.18127781747621,Steer,201801_FES_MD01,1,1,0.5,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0
20181952,Sample129,10.4650793650794,1.6819568116,6.22196675497525,Steer,201801_FES_ME01,1,1,0,0,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0
20181955,Sample32,12.3492063492063,1.0618793966,11.6295752500208,Heifer,201801_FEH_HGD1,0.875,1,0,0.125,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0.25,0,0,0,0,0,0,0,0
20181968,Sample367,10.3,1.4090207136,7.31004157751794,Heifer,201801_FEH_HGD1,0.0625,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96875,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0
20181976,Sample90,13.8666666666667,1.1914042363,11.6389267757942,Heifer,201801_FEH_HGD2,1,0.125,0,0,0,0,0,0,0,0,0,0,0.5,0,0.46875,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0
20181977,Sample96,10.6047619047619,1.3942243599,7.60620902185537,Steer,201801_FES_MD01,0.75,1,0.5,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.125,0,0,0,0,0,0,0,0,0
20181981,Sample183,9.22539682539682,1.3647518869,6.75976117999887,Steer,201801_FES_ME01,1,1,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.125,0,0.25,0,0,0,0,0,0,0,0
20181986,Sample15,7.69206349206349,0.7531415261,10.2133041739119,Heifer,201801_FEH_HGD1,1,1,0,0,0,0,0,0,0,0,0.5,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0
20181997,Sample127,10.1619047619048,1.2075608633,8.41523195289262,Steer,201801_FES_MD01,1,1,0,0.125,0.5,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0.125,0,0,0,0,0,0,0
20182011,Sample66,9.66666666666667,1.1998188115,8.05677205092451,Heifer,201801_FEH_HGD2,1,0.96875,0.125,0.25,0,0,0,0,0.5,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0.03125,0,0,0,0,0
20182015,Sample61,14.6269841269841,1.4002827971,10.4457357879971,Heifer,201801_FEH_HGD2,1,0.75,0,0,0.25,0,0,0,0,0,0,0,0.5,0,0.0625,0,0.125,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0
20182023,Sample206,9.97777777777778,2.0483551283,4.87111714171296,Steer,201801_FES_ME01,1,1,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0.25,0,0.5,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0
20182024,Sample150,6.69206349206349,1.1615788296,5.76117894156866,Steer,201801_FES_MD01,1,0.981445313,0,0,0,0,0,0,0,0.1875,0,0.5,0,0,0,0,0,0.21875,0,0,0,0,0,0,0,0,0,0.03125,0.0625,0,0,0,0,0
20182029,Sample4,10.5825396825397,1.1596620439,9.12553768419469,Heifer,201801_FEH_HGD1,0.999023438,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036376953,0,0.000488281,0.000488281,0.25,0.212646484,0,0,0,0,0,0,0
20182031,Sample199,9.84920634920635,1.5638726375,6.29795938175071,Steer,201801_FES_MD01,1,1,0,0,0,0,0,0,0.5,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0
20182046,Sample113,9.88095238095238,1.1407081379,8.66212140744681,Steer,201801_FES_MD01,0.984375,1,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.125,0.375,0,0,0,0,0.125,0,0,0,0.125,0,0,0,0,0
20182060,Sample169,8.44285714285714,1.5391393325,5.48544044361698,Steer,201801_FES_ME01,0.84375,1,0.25,0,0,0,0,0.5,0.125,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0
20182069,Sample164,10.4460317460317,1.5604496362,6.69424472517413,Steer,201801_FES_ME01,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.125,0,0,0,0,0,0,0
20182094,Sample80,9.91111111111111,0.8918141329,11.113426829066,Heifer,201801_FEH_HGD2,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0
20182096,Sample99,8.16190476190476,1.3919845356,5.86350246943416,Steer,201801_FES_MD01,1,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0
20182101,Sample201,10.7285714285714,1.7118258211,6.26732655643515,Steer,201801_FES_MD01,0.53125,0.8046875,0.5,0,0.0625,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0
20182105,Sample58,11.3206349206349,1.0901633701,10.3843471823828,Heifer,201801_FEH_HGD1,1,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.25,0
20182110,Sample125,8.45238095238095,1.6183714648,5.22276939270275,Steer,201801_FES_ME01,1,1,0,0.125,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0.25,0,0,0,0,0,0,0
20182380,Sample13,8.47301587301587,0.8286639689,10.2249116541935,Heifer,201801_FEH_HGD1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0.375,0,0,0,0.5,0.0625,0,0,0,0,0,0,0,0,0
20182387,Sample79,8.22222222222222,1.0304103805,7.97956074378098,Heifer,201801_FEH_HGD1,0.9765625,0.5,0,0,0,0,0.375,0,0,0,0,0,0,0,0.375,0,0,0.0625,0,0,0,0,0,0,0,0,0.125,0.0625,0,0,0,0,0,0
20182404,Sample362,8.53968253968254,1.0954843361,7.79534883180932,Heifer,201801_FEH_HGD1,1,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0.5,0,0,0.0625,0,0,0,0,0
20182437,Sample198,9.84444444444444,1.4697232786,6.6981618837948,Steer,201801_FES_ME01,0.875,0,0,0.25,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,0,0,0,0,0,0,0,0,0,0
20182476,Sample356,10.1603174603175,0.8544846945,11.890578644317,Heifer,201801_FEH_HGD2,1,0.5,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0.125,0.125,0,0,0,0,0,0,0
20182502,Sample162,7.32380952380952,1.2975853862,5.64418311249437,Steer,201801_FES_ME01,0.4375,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0.125,0,0.125,0,0,0,0,0,0,0
20182532,Sample197,9.36507936507937,1.7377641089,5.38915455620006,Steer,201801_FES_MD01,0.43359375,0.5,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0.0625,0,0,0.0625,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0
20182557,Sample205,10.1253968253968,1.5002005976,6.74936194639257,Steer,201801_FES_MD01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0.125,0.5,0,0,0,0,0,0,0,0
20182561,Sample54,11.4777777777778,0.9292665528,12.3514375323138,Heifer,201801_FEH_HGD1,0.96875,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0.5,0,0,0,0,0.0625,0,0,0,0,0
20182571,Sample51,10.0920634920635,1.1672659876,8.64589870626972,Heifer,201801_FEH_HGD2,1,0,0,0,0.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.0625,0,0.25,0,0,0,0,0,0,0,0
20182680,Sample47,10.2777777777778,1.4757329235,6.96452428085832,Heifer,201801_FEH_HGD2,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.4375,0,0,0,0.375,0,0,0,0,0,0,0.125,0,0,0.0625,0,0,0,0,0
20182681,Sample145,10.8095238095238,1.707278728,6.33143471668899,Steer,201801_FES_MD01,1,1,0,0,0,0,0,0,0,0,0.25,0,0,0.0625,0,0,0,0,0,0.375,0,0,0,0,0.0625,0,0.25,0,0,0,0,0,0,0
20182689,Sample196,9.08888888888889,1.438249514,6.31941036685022,Steer,201801_FES_ME01,0.9375,1,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.125,0.375,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0
20182735,Sample176,10.0968253968254,1.6353146181,6.17424028689749,Steer,201801_FES_MD01,1,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0
20182749,Sample167,8.47619047619048,1.3827150207,6.13010660135839,Steer,201801_FES_MD01,0.1875,0.375,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0
20182751,Sample1,12.6301587301587,0.9432653688,13.3898255442437,Heifer,201801_FEH_HGD2,0.84375,1,0,0,0,0,0,0,0,0.5,0,0,0,0,0.125,0,0.25,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0
20182753,Sample131,9.12698412698413,1.5584231029,5.85655083654762,Steer,201801_FES_ME01,1,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0
20182755,Sample34,10.7190476190476,1.0162903767,10.5472292809202,Heifer,201801_FEH_HGD1,0.5,1,0.5,0,0.125,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0
20182760,Sample45,10.3095238095238,1.1431406254,9.01859629554883,Heifer,201801_FEH_HGD2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0.5,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0
20182781,Sample187,9.1047619047619,1.4755431401,6.17044778788701,Steer,201801_FES_ME01,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0
20182789,Sample30,12.3444444444444,1.0948147302,11.2753729959309,Heifer,201801_FEH_HGD1,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
20182797,Sample112,10.047619047619,1.3181316627,7.62262172432606,Steer,201801_FES_ME01,0.25,0.5,0,0,0,0.875,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0
20182810,Sample116,7.53809523809524,0.8039456512,9.37637417012405,Steer,201801_FES_MD01,0.125,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9375,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0
20182818,Sample204,9.98730158730159,1.2725932026,7.8479922467736,Steer,201801_FES_MD01,0.9375,1,0.5,0.125,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0
20182820,Sample26,12.8492063492063,0.897613963,14.3148467814179,Heifer,201801_FEH_HGD2,1,0.9375,0,0.125,0,0,0,0,0,0,0,0,0,0.25,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0
20182912,Sample71,11.7587301587302,1.0600316948,11.0928099757892,Heifer,201801_FEH_HGD2,1,0,0.4375,0,0,0,0,0,0.046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.015625,0,0,0,0,0,0,0,0,0
20183123,Sample487,9.3453125,0.8256484179,11.3187554137988,Heifer,201802_FEH_HGD2,0.125,0.25,0.875,0.03125,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0
20183125,Sample516,8.7859375,1.0830840268,8.11196295264208,Heifer,201802_FEH_HGD1,0.25,0.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0
20183126,Sample517,9.215625,0.6452020557,14.2833162395952,Heifer,201802_FEH_HGD2,0.4375,0.875,0,0.75,0,0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0.125,0
20183127,Sample380,8.103125,1.1498394535,7.04717947826096,Steer,201802_FES_ME01,0.5625,0.9296875,0.0078125,0.0078125,0,0.71875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2578125,0,0,0,0,0.0078125,0,0,0,0,0
20183134,Sample381,10.2125,1.2289452953,8.30997119160378,Steer,201802_FES_MD01,0.265625,0.53125,0.75,0,0.09375,0,0,0,0,0,0,0,0,0,0,0,0,0.09375,0,0,0,0,0,0,0,0,0,0.03125,0,0.03125,0,0,0,0
20183136,Sample518,9.5015625,0.700464617,13.5646573280089,Heifer,201802_FEH_HGD1,0.5,1,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0
20183138,Sample488,8.29375,0.7834454474,10.5862508072824,Heifer,201802_FEH_HGD1,1,1,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.25,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0
20183145,Sample519,6.98125,0.5474493363,12.7523216069337,Heifer,201802_FEH_HGD1,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0
20183147,Sample436,10.240625,1.2184261197,8.40479766021549,Steer,201802_FES_MD01,0.5625,1,0.1875,0.71875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.03125,0,0,0,0,0,0,0,0
20183149,Sample382,10.6359375,1.6581924585,6.41417553522181,Steer,201802_FES_MD01,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0.8125,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0.0625,0,0,0,0,0,0,0
20183152,Sample383,9.384375,1.5100511364,6.21460742208544,Steer,201802_FES_MD01,1,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0
20183153,Sample384,9.4578125,1.4630411661,6.46448829954081,Steer,201802_FES_ME01,1,0.5,0.0625,0,0,0.375,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0
